article_id,image_path
741249001,data/processed\images\0741249001.jpg
836751001,data/processed\images\0836751001.jpg
815479002,data/processed\images\0815479001.jpg
726122001,data/processed\images\0726122001.jpg
808187001,data/processed\images\0808187001.jpg
817693002,data/processed\images\0817693001.jpg
652007001,data/processed\images\0652007001.jpg
569846001,data/processed\images\0569846001.jpg
594987023,data/processed\images\0594987001.jpg
690732001,data/processed\images\0690732001.jpg
560325001,data/processed\images\0560325001.jpg
728473002,data/processed\images\0728473001.jpg
693246001,data/processed\images\0693246001.jpg
817393001,data/processed\images\0817393001.jpg
708251001,data/processed\images\0708251001.jpg
918399001,data/processed\images\0918399001.jpg
685985002,data/processed\images\0685985001.jpg
858910001,data/processed\images\0858910001.jpg
749561005,data/processed\images\0749561001.jpg
809350002,data/processed\images\0809350001.jpg
870576001,data/processed\images\0870576001.jpg
766760001,data/processed\images\0766760001.jpg
858161001,data/processed\images\0858161001.jpg
804441001,data/processed\images\0804441001.jpg
842772001,data/processed\images\0842772001.jpg
879991002,data/processed\images\0879991001.jpg
713824036,data/processed\images\0713824001.jpg
612854004,data/processed\images\0612854001.jpg
798412001,data/processed\images\0798412001.jpg
516859013,data/processed\images\0516859001.jpg
591702004,data/processed\images\0591702001.jpg
679139003,data/processed\images\0679139001.jpg
559616006,data/processed\images\0559616001.jpg
648630002,data/processed\images\0648630001.jpg
564309005,data/processed\images\0564309001.jpg
479549005,data/processed\images\0479549001.jpg
903306006,data/processed\images\0903306001.jpg
575487002,data/processed\images\0575487001.jpg
890956001,data/processed\images\0890956001.jpg
753085007,data/processed\images\0753085001.jpg
686865001,data/processed\images\0686865001.jpg
872177002,data/processed\images\0872177001.jpg
546892004,data/processed\images\0546892001.jpg
808812003,data/processed\images\0808812001.jpg
730124002,data/processed\images\0730124001.jpg
487800002,data/processed\images\0487800001.jpg
682238031,data/processed\images\0682238001.jpg
705872001,data/processed\images\0705872001.jpg
507120002,data/processed\images\0507120001.jpg
681560002,data/processed\images\0681560001.jpg
850643001,data/processed\images\0850643001.jpg
722633011,data/processed\images\0722633001.jpg
665726001,data/processed\images\0665726001.jpg
625876001,data/processed\images\0625876001.jpg
445419011,data/processed\images\0445419001.jpg
597510020,data/processed\images\0597510001.jpg
596348001,data/processed\images\0596348001.jpg
712924006,data/processed\images\0712924001.jpg
695313001,data/processed\images\0695313001.jpg
743681001,data/processed\images\0743681001.jpg
319906006,data/processed\images\0319906001.jpg
788172002,data/processed\images\0788172001.jpg
720125008,data/processed\images\0720125001.jpg
908728005,data/processed\images\0908728001.jpg
812428001,data/processed\images\0812428001.jpg
792301016,data/processed\images\0792301001.jpg
669396002,data/processed\images\0669396001.jpg
748438001,data/processed\images\0748438001.jpg
750423022,data/processed\images\0750423001.jpg
577151002,data/processed\images\0577151001.jpg
657719016,data/processed\images\0657719001.jpg
753302001,data/processed\images\0753302001.jpg
795859001,data/processed\images\0795859001.jpg
749334002,data/processed\images\0749334001.jpg
692842010,data/processed\images\0692842001.jpg
687524003,data/processed\images\0687524001.jpg
890866002,data/processed\images\0890866001.jpg
778161001,data/processed\images\0778161001.jpg
580031011,data/processed\images\0580031001.jpg
635222004,data/processed\images\0635222001.jpg
856710001,data/processed\images\0856710001.jpg
730284001,data/processed\images\0730284001.jpg
635472001,data/processed\images\0635472001.jpg
647781007,data/processed\images\0647781001.jpg
831777003,data/processed\images\0831777001.jpg
578984004,data/processed\images\0578984001.jpg
916916001,data/processed\images\0916916001.jpg
794284001,data/processed\images\0794284001.jpg
555797002,data/processed\images\0555797001.jpg
807241090,data/processed\images\0807241001.jpg
630084008,data/processed\images\0630084001.jpg
712259001,data/processed\images\0712259001.jpg
806775001,data/processed\images\0806775001.jpg
754154009,data/processed\images\0754154001.jpg
632145002,data/processed\images\0632145001.jpg
577494002,data/processed\images\0577494001.jpg
680396001,data/processed\images\0680396001.jpg
543669001,data/processed\images\0543669001.jpg
858147005,data/processed\images\0858147001.jpg
904848001,data/processed\images\0904848001.jpg
852672001,data/processed\images\0852672001.jpg
560436001,data/processed\images\0560436001.jpg
732364004,data/processed\images\0732364001.jpg
695255001,data/processed\images\0695255001.jpg
786981004,data/processed\images\0786981001.jpg
741293002,data/processed\images\0741293001.jpg
798441001,data/processed\images\0798441001.jpg
607154015,data/processed\images\0607154001.jpg
864433002,data/processed\images\0864433001.jpg
671122001,data/processed\images\0671122001.jpg
633870002,data/processed\images\0633870001.jpg
723367004,data/processed\images\0723367001.jpg
812362004,data/processed\images\0812362001.jpg
689816001,data/processed\images\0689816001.jpg
627139001,data/processed\images\0627139001.jpg
855790001,data/processed\images\0855790001.jpg
516000030,data/processed\images\0516000001.jpg
798407007,data/processed\images\0798407001.jpg
795786001,data/processed\images\0795786001.jpg
546269007,data/processed\images\0546269001.jpg
639257001,data/processed\images\0639257001.jpg
452818021,data/processed\images\0452818001.jpg
837981002,data/processed\images\0837981001.jpg
895568002,data/processed\images\0895568001.jpg
619261001,data/processed\images\0619261001.jpg
717490065,data/processed\images\0717490001.jpg
621522008,data/processed\images\0621522001.jpg
748330001,data/processed\images\0748330001.jpg
845925001,data/processed\images\0845925001.jpg
648348001,data/processed\images\0648348001.jpg
583131004,data/processed\images\0583131001.jpg
841964002,data/processed\images\0841964001.jpg
518572001,data/processed\images\0518572001.jpg
658298014,data/processed\images\0658298001.jpg
876009005,data/processed\images\0876009001.jpg
677942001,data/processed\images\0677942001.jpg
740299002,data/processed\images\0740299001.jpg
733267004,data/processed\images\0733267001.jpg
744761001,data/processed\images\0744761001.jpg
776473001,data/processed\images\0776473001.jpg
790651002,data/processed\images\0790651001.jpg
554784001,data/processed\images\0554784001.jpg
508929059,data/processed\images\0508929001.jpg
835851004,data/processed\images\0835851001.jpg
770315023,data/processed\images\0770315001.jpg
869658001,data/processed\images\0869658001.jpg
663342004,data/processed\images\0663342001.jpg
619235001,data/processed\images\0619235001.jpg
619727001,data/processed\images\0619727001.jpg
816487001,data/processed\images\0816487001.jpg
727376002,data/processed\images\0727376001.jpg
519797001,data/processed\images\0519797001.jpg
816295001,data/processed\images\0816295001.jpg
662630001,data/processed\images\0662630001.jpg
649732001,data/processed\images\0649732001.jpg
583131012,data/processed\images\0583131001.jpg
815310002,data/processed\images\0815310001.jpg
689412001,data/processed\images\0689412001.jpg
781403002,data/processed\images\0781403001.jpg
872924001,data/processed\images\0872924001.jpg
798901001,data/processed\images\0798901001.jpg
627653001,data/processed\images\0627653001.jpg
759167003,data/processed\images\0759167001.jpg
790368010,data/processed\images\0790368001.jpg
705464002,data/processed\images\0705464001.jpg
674077001,data/processed\images\0674077001.jpg
855737002,data/processed\images\0855737001.jpg
724514001,data/processed\images\0724514001.jpg
735597001,data/processed\images\0735597001.jpg
874244002,data/processed\images\0874244001.jpg
850548003,data/processed\images\0850548001.jpg
667499011,data/processed\images\0667499001.jpg
658880001,data/processed\images\0658880001.jpg
636704001,data/processed\images\0636704001.jpg
571973002,data/processed\images\0571973001.jpg
698533001,data/processed\images\0698533001.jpg
688213001,data/processed\images\0688213001.jpg
598298001,data/processed\images\0598298001.jpg
701722001,data/processed\images\0701722001.jpg
632220001,data/processed\images\0632220001.jpg
716930001,data/processed\images\0716930001.jpg
451380024,data/processed\images\0451380001.jpg
765640001,data/processed\images\0765640001.jpg
786176001,data/processed\images\0786176001.jpg
867023003,data/processed\images\0867023001.jpg
869158010,data/processed\images\0869158001.jpg
663713001,data/processed\images\0663713001.jpg
766595006,data/processed\images\0766595001.jpg
889679002,data/processed\images\0889679001.jpg
657925001,data/processed\images\0657925001.jpg
692844006,data/processed\images\0692844001.jpg
524529005,data/processed\images\0524529001.jpg
816375005,data/processed\images\0816375001.jpg
711982001,data/processed\images\0711982001.jpg
747051002,data/processed\images\0747051001.jpg
714714010,data/processed\images\0714714001.jpg
890930002,data/processed\images\0890930001.jpg
777148008,data/processed\images\0777148001.jpg
554546045,data/processed\images\0554546001.jpg
882047001,data/processed\images\0882047001.jpg
705988013,data/processed\images\0705988001.jpg
614857003,data/processed\images\0614857001.jpg
828015001,data/processed\images\0828015001.jpg
704150008,data/processed\images\0704150001.jpg
873958004,data/processed\images\0873958001.jpg
539448001,data/processed\images\0539448001.jpg
731027008,data/processed\images\0731027001.jpg
828268004,data/processed\images\0828268001.jpg
815168004,data/processed\images\0815168001.jpg
781162001,data/processed\images\0781162001.jpg
795820010,data/processed\images\0795820001.jpg
620000001,data/processed\images\0620000001.jpg
660683003,data/processed\images\0660683001.jpg
869169003,data/processed\images\0869169001.jpg
632832004,data/processed\images\0632832001.jpg
728618002,data/processed\images\0728618001.jpg
742667002,data/processed\images\0742667001.jpg
583534014,data/processed\images\0583534001.jpg
584895013,data/processed\images\0584895001.jpg
579841005,data/processed\images\0579841001.jpg
690935004,data/processed\images\0690935001.jpg
648491002,data/processed\images\0648491001.jpg
615420002,data/processed\images\0615420001.jpg
839478001,data/processed\images\0839478001.jpg
821140003,data/processed\images\0821140001.jpg
549414001,data/processed\images\0549414001.jpg
853395003,data/processed\images\0853395001.jpg
715891003,data/processed\images\0715891001.jpg
806000013,data/processed\images\0806000001.jpg
810927003,data/processed\images\0810927001.jpg
589428005,data/processed\images\0589428001.jpg
589835001,data/processed\images\0589835001.jpg
721929002,data/processed\images\0721929001.jpg
769517001,data/processed\images\0769517001.jpg
798296006,data/processed\images\0798296001.jpg
936979001,data/processed\images\0936979001.jpg
639469011,data/processed\images\0639469001.jpg
830545001,data/processed\images\0830545001.jpg
710706001,data/processed\images\0710706001.jpg
625819002,data/processed\images\0625819001.jpg
898713001,data/processed\images\0898713001.jpg
766028003,data/processed\images\0766028001.jpg
783386001,data/processed\images\0783386001.jpg
685816024,data/processed\images\0685816001.jpg
659531001,data/processed\images\0659531001.jpg
477107015,data/processed\images\0477107001.jpg
779214001,data/processed\images\0779214001.jpg
579941002,data/processed\images\0579941001.jpg
929275001,data/processed\images\0929275001.jpg
865980009,data/processed\images\0865980001.jpg
659808008,data/processed\images\0659808001.jpg
620208041,data/processed\images\0620208001.jpg
716959001,data/processed\images\0716959001.jpg
807915003,data/processed\images\0807915001.jpg
799365001,data/processed\images\0799365001.jpg
937280001,data/processed\images\0937280001.jpg
824360002,data/processed\images\0824360001.jpg
612891008,data/processed\images\0612891001.jpg
624257005,data/processed\images\0624257001.jpg
