article_id,text
902714001,Bag in imitation leather with an adjustable strap that closes with a metal chain and carabiner hook so that you can easily fasten it around your waist or over your shoulder. Zip at the top and two small outer compartments with a zip. Lined in woven fabric made from recycled polyester. | Zipper bumbag | Bag | Accessories | Ladies Accessories | Black | Solid
564326001,Narrow belt in grained imitation leather with a metal buckle. Width 1.2 cm. | Manray | Belt | Accessories | Ladies Accessories | Black | Solid
751859003,"Poncho in an airy, patterned weave with a fringed hem. | Summer Poncho | Other accessories | Accessories | Divided | Light Yellow | All over pattern"
759637004,"Short dress in woven fabric with notch lapels, buttons down the front and a yoke with a pleat at the back. Flap chest pockets, short sleeves with sewn-in turn-ups, and a tie belt at the waist. Unlined. | Lisbon tencel dress | Dress | Garment Full body | Ladieswear | Light Blue | Solid"
890116001,"Chelsea boots in imitation leather with elastic gores in the sides and a loop at the back. Soft faux fur linings and insoles and patterned soles. | John chelsea boot SG | Boots | Shoes | Children Accessories, Swimwear | Black | Solid"
872230003,Bucket hat in cotton twill with a cotton sweatband. Width of brim 9 cm. | BRUCE BUCKETHAT | Hat/brim | Accessories | Divided | Off White | Solid
499582001,"Fine-knit gloves with the tops of the thumb, index finger and middle finger in touchscreen-compatible material. | SMARTPHONE MAGIC 2p | Gloves | Accessories | Children Accessories, Swimwear | Black | Solid"
920357001,"Boxy jumper in a soft knit containing some wool with a turtle neck and long, wide sleeves. The polyester content of the jumper is recycled. | Bonita | Sweater | Garment Upper body | Ladieswear | Dark Red | Melange"
642322001,Fully lined bikini bottoms with a low waist and high cut at the back. | Love and Hate cheeky brief | Swimwear bottom | Swimwear | Lingeries/Tights | Other Orange | Metallic
672519005,"Trousers in organic cotton sweatshirt fabric with an elasticated drawstring waist, kangaroo pocket and ribbed hems. | Basic pocket pants | Trousers | Garment Lower body | Baby Sizes 50-98 | Dark Blue | Solid"
830876001,Knee-length dress in a patterned weave with a round neckline and opening with a covered button at the back of the neck. Gathered elastication at the bust and 3/4-length puff sleeves with gathered elastication. Unlined. | ED Guapa Dress | Dress | Garment Full body | Ladieswear | Black | All over pattern
306847007,Leggings in soft cotton jersey with an elasticated waist. | HONEY 2-P LEGGINGS | Leggings/Tights | Garment Lower body | Children Sizes 134-170 | Dark Grey | Solid
733575001,Leggings in sturdy jersey with a slight sheen. Elasticated waist and flared legs. | DIV Fiffi flare | Trousers | Garment Lower body | Divided | Black | Solid
643169002,"5-pocket ankle-length jeans in washed denim with a regular waist, zip fly and button, and slim legs. | PE Sahara Denim 1 | Trousers | Garment Lower body | Ladieswear | Blue | Solid"
670286005,"All-in-one suit in soft, printed sweatshirt fabric with a jersey-lined hood, zip down the front and pockets in the side seams. Long sleeves with ribbed cuffs and long legs with ribbed hems. Soft brushed inside. | Bobo onesie | Sweater | Garment Upper body | Children Sizes 134-170 | Black | Colour blocking"
870201001,Plastic smartphone case with real pressed flowers. | Flirty Real Flower SS Phone | Other accessories | Accessories | Ladies Accessories | White | Application/3D
730901002,Double-layered hat with a turned-up hem. | Beanie Otto | Hat/beanie | Accessories | Menswear | Black | Melange
699020001,Sun hat in a cotton weave with ties under the chin. Lined. | Peter fisherman | Hat/brim | Accessories | Baby Sizes 50-98 | White | Solid
489215001,Round metal studs. Diameter approx. 0.8 cm. | class Jacobina studpack | Earring | Accessories | Ladies Accessories | Gold | Solid
561758001,"Sunglasses with plastic frames and UV-protective, tinted lenses. | Sunglasses Josef | Sunglasses | Accessories | Menswear | Yellowish Brown | Other pattern"
756007001,"Padded parka in woven fabric with a stand-up collar and a detachable, lined hood with a faux fur trim. Zip down the front with a chin guard, a drawstring at the waist, handwarmer pockets at the top and flap front pockets. Single back vent. Pile lining at the top, quilted lining below. | SAMMY parka | Jacket | Garment Upper body | Children Sizes 134-170 | Black | Solid"
739672003,"Long-sleeved dress in soft, patterned cotton jersey with a gathered seam at the waist and a flared skirt. | Rainbow Dress | Dress | Garment Full body | Children Sizes 92-140 | Light Beige | All over pattern"
515189003,Straight-cut jersey T-shirt in a linen and cotton blend. | V. 5 LINEN T-SHIRT | T-shirt | Garment Upper body | Menswear | Dark Grey | Solid
669814003,"Boots in imitation leather with a zip in the side. Soft linings and rubber soles. Heel 2 cm. | Kim fancy boot SG | Boots | Shoes | Children Accessories, Swimwear | Black | Glittering/Metallic"
713533002,"Short jacket in washed cotton twill with a collar and buttons down the front. Flap chest pockets with a button, side pockets and buttoned cuffs. | Aruba denim jacket | Jacket | Garment Upper body | Divided | Beige | Denim"
646811005,"Long-sleeved top in soft, slub cotton jersey with an appliqué on the front and short slits in the sides. Slightly longer at the back. | Frida L/S top | Top | Garment Upper body | Children Sizes 92-140 | Light Pink | Application/3D"
639766001,"Top in viscose jersey with a V-neck, narrow adjustable shoulder straps and a raw-edge, asymmetric hem. | Howdy Tank Top | Vest top | Garment Upper body | Divided | Greenish Khaki | Solid"
568601018,"Fitted jacket in woven fabric with notch lapels, jetted front pockets, a decorative button at the cuffs and a single back vent. Lined. | Mariette | Blazer | Garment Upper body | Ladieswear | Dark Blue | Dot"
777021001,"Calf-length, batik-patterned skirt in Tencel™ lyocell with ties at the front and a concealed zip at the back. Lined. | Note skirt | Skirt | Garment Lower body | Ladieswear | Off White | All over pattern"
602147003,"Reverse-stitched cardigan in lightweight sweatshirt fabric with a hood, buttons down the front, long sleeves with ribbed cuffs and a gently rounded hem. Slightly longer at the back. | Garmin cardigan hood | Cardigan | Garment Upper body | Baby Sizes 50-98 | Dark Blue | Stripe"
834451002,Shorts in an airy cotton weave with an elasticated waist and side pockets with a decorative pompom trim. | Emma shorts | Shorts | Garment Lower body | Baby Sizes 50-98 | Light Pink | All over pattern
839766006,Derby shoes with open lacing at the front. Canvas linings and insoles and patterned soles. Heel 1.5 cm. | Cole Casual Shoe | Other shoe | Shoes | Menswear | Dark Blue | Solid
692002003,Short-sleeved top in soft jersey made from cotton and silk. | PE CORRES TEE | Top | Garment Upper body | Ladieswear | Dark Purple | Solid
888552001,"Sturdy sandals with a hook and loop fastening, heel caps that are lightly padded at the top, and a small loop at the back. Imitation leather insoles and patterned soles for a good grip. | Ajax sandal | Sandals | Shoes | Baby Sizes 50-98 | White | All over pattern"
542137001,"STUDIO COLLECTION. Gently fitted, knee-length dress in a viscose weave with a slight sheen. Short, frilled, raw-edge sleeves, a concealed zip at the back and a bell-shaped skirt with a sturdy flounce at the hem. Lined. | SC NORTH DRESS | Dress | Garment Full body | Ladieswear | Black | Solid"
751397002,"Wide, ankle-length trousers in a crêpe weave with a high, frill-trimmed, elasticated waist and concealed pockets in the side seams. | Crown HW wide cropped | Trousers | Garment Lower body | Ladieswear | Dark Blue | Check"
684078001,"Top in jersey crêpe with a lace yoke, round neckline, cut-out section at the back and 3/4-length sleeves. Gathers in the side seams for best fit. | Hazel top | Top | Garment Upper body | Ladieswear | Black | Solid"
704593001,"Loafers in soft imitation suede with a bow on the top. Fabric linings, imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 1.5 cm. | Drake loafer | Flat shoe | Shoes | Ladies Accessories | Black | Solid"
839708001,"Fitted, long-sleeved cardigan in a soft rib knit that is open at the front with ties. | Cypress Tie LS | Sweater | Garment Upper body | Divided | White | Solid"
664122002,"Shaping. 5-pocket bootcut jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. Regular waist with a zip fly and button. | &DENIM Shaping bootcut | Trousers | Garment Lower body | Ladieswear | Dark Blue | Denim"
877005002,Fully lined bikini bottoms with a mid waist and medium coverage at the back. | ROLLER bikini bottom | Swimwear bottom | Swimwear | Sport | Orange | Colour blocking
573630002,5-pocket shorts in stretch denim with an adjustable elasticated waist and zip fly and button. | Shorts SS 79 | Shorts | Garment Lower body | Children Sizes 92-140 | Blue | Denim
683255001,"Velvet ballet pumps with a glittery elastic strap over the foot and loop at the back. Satin linings and insoles and rubber soles. | Maya soft ballerina SG | Ballerinas | Shoes | Children Accessories, Swimwear | Light Pink | Solid"
669918002,"Trousers in patterned chiffon with an elasticated waist and wide, straight legs. | Mr darcy trousers | Trousers | Garment Lower body | Divided | Black | All over pattern"
751913001,"Long dress in a crêpe weave with embroidered, scalloped edges. Double-layered bodice,an opening and button at the back of the neck and 3/4-length, gently flared sleeves. Seam at the waist and a gently flared skirt. Lined with a shorter, V-neck dress in a cotton weave with narrow shoulder straps. | Sila dress | Dress | Garment Full body | Ladieswear | White | Embroidery"
734460001,Sandals with narrow foot straps and fluted soles. Heel 1 cm. | LOLA SANDAL | Sandals | Shoes | Ladies Accessories | Black | Solid
810557001,"Underwired bra in lace with removable inserts that shape the bust and provide good support. Adjustable shoulder straps, a hook-and-eye fastening at the back, and a wide lace trim at the hem. | Orlando C&S Push | Bra | Underwear | Lingeries/Tights | Black | Solid"
790038001,Jacket in an airy weave with wide 3/4-length sleeves and long fringes at the hem. No fasteners. | B Demi Kimono | Sarong | Swimwear | Lingeries/Tights | Black | Solid
678965003,Biker jacket in soft imitation leather with a diagonal zip down the front and a collar with decorative press-studs. Zipped side pockets and long sleeves with a zip at the cuffs. Lined. | Moss PU Biker Jacket | Jacket | Garment Upper body | Divided | Light Beige | Solid
189626001,"Short, bell-shaped skirt in stretch jersey with wide elastication at the waist. Unlined. | Jodi skirt | Skirt | Garment Lower body | Divided | Black | Solid"
822351001,"Thigh boots in stretch imitation suede with pointed toes, block heels and a zip at the bottom. Fabric and imitation suede linings, and imitation leather insoles. Heel 7 cm. | Stam highshaft | Boots | Shoes | Ladies Accessories | Black | Solid"
626407005,"Calf-length skirt in a patterned viscose weave with a concealed zip in one side and an asymmetric, softly draping, bell-shaped skirt. Unlined. | Chief Skirt | Skirt | Garment Lower body | Ladieswear | Red | All over pattern"
564880001,"Padded jacket with a detachable, lined hood, zip down the front, side pockets and narrow elastication at the cuffs and hem. Lined. | PHRYNE | Jacket | Garment Upper body | Children Sizes 92-140 | Dark Blue | Solid"
867104008,Long-sleeved top in printed cotton jersey with a rounded hem. Slightly longer at the back. | Mia longsleeve | T-shirt | Garment Upper body | Children Sizes 134-170 | Black | Front print
683987001,"Ankle-length trousers in a patterned viscose weave with a high waist, zip in the side, side pockets and straight legs with flounced hems. | Clara frill trousers | Trousers | Garment Lower body | Divided | Red | All over pattern"
