article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
770700001,770700,Knowles Roll Neck,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Oversized polo-neck jumper in a soft rib knit with dropped shoulders, long sleeves and ribbing at the cuffs and hem."
594543020,594543,TP TAGE shorts BB,274,Shorts,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Shorts in lightweight sweatshirt fabric with side pockets and wide elastication with a drawstring at the waist. The cotton content of the shorts is organic.
557983002,557983,Csp Bug Sweater,252,Sweater,Garment Upper body,1010022,Jacquard,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Long-sleeved top in jacquard-patterned jersey containing glittery threads with a beaded appliqué on the chest. Contrasting colour ribbing around the neckline, cuffs and hem."
767918006,767918,Flirty Anna Headband 2,74,Hair/alice band,Accessories,1010001,All over pattern,40,Other Red,5,Bright,18,Red,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairband in woven fabric with a decorative knot at the front and covered elastic at the back.
755771002,755771,Miyabi dress.,265,Dress,Garment Full body,1010005,Colour blocking,81,Light Turquoise,3,Light,7,Turquoise,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Dress in a lightweight transparent weave with a round neckline and opening with a button at the back of the neck. Short butterfly sleeves, a narrow elasticated seam at the waist and a gently bell-shaped skirt. Jersey inner dress."
566940015,566940,Greg solid,59,Swimwear bottom,Swimwear,1010020,Contrast,73,Dark Blue,4,Dark,2,Blue,9984,Swimwear,F,Menswear,3,Menswear,26,Men Underwear,1018,Swimwear,"Swim shorts in woven fabric with an elasticated drawstring waist, fake fly, side pockets and short legs with slits in the sides. Soft mesh inner shorts."
661054004,661054,Trey Retro Runner,94,Sneakers,Shoes,1010016,Solid,11,Off White,1,Dusty Light,9,White,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Mesh trainers with imitation leather and imitation suede details, a padded edge and tongue, and lacing at the front. Recycled mesh linings and insoles and chunky EVA (ethylene-vinyl acetate) and rubber soles."
688458002,688458,Masolo 2-p PJ,297,Pyjama set,Nightwear,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in soft cotton jersey with a print pattern and a motif. Long-sleeved top with ribbing around the neckline and cuffs and a rounded hem. Bottoms with an elasticated waist and ribbed hems.
844112002,844112,SC SAVILLE leather trousers,272,Trousers,Garment Lower body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,STUDIO COLLECTION. Trousers in slightly stretchy leather. Fitted at the top with a regular waist and chunky zip in one side. Flared legs with raw-edge hems. Unlined.
839579001,839579,Suz loose pants,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,6281,Bottoms Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,Sports trousers in fast-drying functional fabric with elasticated ribbing at the waist and tapered legs with ribbed hems. The polyester content of the trousers is recycled.
776376001,776376,Cool Lola earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings in textured metal. Length 4 cm.
685815001,685815,Jerry Jogger,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and ribbed hems. Soft brushed inside."
699781003,699781,STELLA romper,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,41,Light Red,7,Medium,18,Red,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Romper suit in a cotton weave with frills at the top and narrow shoulder straps that are elasticated at the back. Elastication at the top of the back and hems, and press-studs at the crotch and down the inside of the legs (no press-studs in sizes 1-4Y)."
849747001,849747,Fashion offer Reymond 2PCS set,270,Garment Set,Garment Full body,1010001,All over pattern,73,Dark Blue,7,Medium,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set with a vest top and pair of shorts in soft, printed cotton jersey. Vest top with a concealed press-stud on one shoulder. Shorts with an elasticated waist and side pockets."
643470001,643470,ME KIDS LOLA SKIRT 2,275,Skirt,Garment Lower body,1010016,Solid,10,White,3,Light,9,White,3000,Limited Edition,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Short, A-line skirt woven in an airy cotton blend with embroidery. Elasticated waist and a layer of tulle underneath to create extra volume. Inner skirt woven in a cotton blend."
878616001,878616,AK Brie Skirt HW,275,Skirt,Garment Lower body,1010005,Colour blocking,13,Beige,1,Dusty Light,11,Beige,1744,AK Bottoms,D,Divided,2,Divided,70,Divided Asia keys,1009,Trousers,"Calf-length skirt in lightweight sweatshirt fabric with a high, elasticated, drawstring waist, pockets in the side seams and contrasting colour side panels. Unlined."
595417001,595417,Clear Glasses Rocco,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Glasses with plastic frames and clear lenses.
738628004,738628,GLOVES MALTE,71,Gloves,Accessories,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Gloves in a soft, fine knit. Fleece lining."
878069002,878069,Malin Dress,265,Dress,Garment Full body,1010021,Lace,21,Light Yellow,3,Light,8,Yellow,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Lace dress with a gentle V-neck, narrow shoulder straps and a lace trim at the top. Concealed zip at the back, a gathered seam at the waist and a flared skirt with a scalloped hem. Cotton jersey lining."
456163083,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,-1,Unknown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
589722005,589722,Tony Tank,253,Vest top,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Top in a soft rib knit with a V-neck and narrow shoulder straps.
816355001,816355,BYRON fancy hood,308,Hoodie,Garment Upper body,1010014,Placement print,6,Light Grey,1,Dusty Light,12,Grey,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in printed sweatshirt fabric with dropped shoulders, long sleeves, a lined hood with a decorative drawstring, and ribbing at the cuffs and hem. Soft brushed inside."
710876001,710876,Kennedy skinny stretch chinos,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
492899008,492899,DELICIOUS triangle,298,Bikini top,Swimwear,1010005,Colour blocking,31,Light Orange,3,Light,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Triangle bikini top with removable inserts, gathered cups and ties at the back and at the back of the neck."
834523003,834523,Taylor waterproof sneaker SG,94,Sneakers,Shoes,1010016,Solid,51,Light Pink,3,Light,4,Pink,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Waterproof trainers in mesh and imitation leather with a hook and loop fastening and elasticated lacing at the front. Mesh linings and insoles and patterned soles.
809517001,809517,Kendrick Como,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Balconette bra in lace with underwired, padded cups to lift and shape the bust and a small opening at the front with support panels and narrow satin ribbon ties. Adjustable shoulder straps, a wide, elasticated lace trim at the hem and a wide hook-and-eye fastening at the back."
714032018,714032,Oz skinny fit trs,272,Trousers,Garment Lower body,1010004,Check,6,Light Grey,1,Dusty Light,-1,Unknown,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
767123036,767123,Niko Fancy boxer BB 5-p,286,Underwear bottom,Underwear,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front."
826941001,826941,Fred fold up s/s tee SB,255,T-shirt,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,T-shirt in soft organic cotton slub jersey with an open chest pocket and short sleeves with sewn-in turn-ups.
612138001,612138,Burcu Satin Scarf,80,Scarf,Accessories,1010014,Placement print,51,Light Pink,1,Dusty Light,4,Pink,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Scarf in soft, patterned satin. Size 80x80 cm."
548613005,548613,Jordan,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Short-sleeved jersey top with a chest pocket and gently rounded hem. Longer at the back.
532578010,532578,Annette,252,Sweater,Garment Upper body,1010020,Contrast,72,Blue,1,Dusty Light,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft, loose knit with a V-neck, long raglan sleeves and roll edges at the cuffs and hem. Longer at the back."
633042001,633042,OL Weekendbag/Sherry,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Weekend bag in nylon with two imitation leather handles and a zip and drawstring at the top. One zipped inner compartment. Lined. Size 20x35x45 cm.
659295001,659295,Meela Skirt,275,Skirt,Garment Lower body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Calf-length, bell-shaped skirt in a fine-knit viscose blend with an elasticated waist."
787523006,787523,Hat Salomon Woolmix,504,Cap,Accessories,1010013,Other pattern,17,Yellowish Brown,4,Dark,13,Brown,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Flat cap in a woven wool blend. Lined.
753475013,753475,MINDY SHOPPER,66,Bag,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small weekend bag in woven fabric with a zip and two handles at the top, an adjustable shoulder strap and a zipped inner compartment. Lined. Size 12x35x42 cm."
640727001,640727,PIXIE PINAFORE,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short dungaree dress in imitation suede with adjustable straps that fasten with press-studs and a visible zip down the front. Lined at the top.
715652001,715652,3p Socks,302,Socks,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,12,Grey,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend with elasticated tops.
694497002,694497,Shimmer Price Xmas Sweater,252,Sweater,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Long-sleeved jumper in a soft, fluffy knit with a round neckline, decorative sequins on the front, and ribbing around the neckline and cuffs. Straight, ribbed hem with slits in the sides. Slightly longer at the back."
853097001,853097,Patricia cotton blouse,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Longer-style blouse in airy cotton poplin with a collar and deep V-neck. Gently dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back."
570322004,570322,Mamma Mia,258,Blouse,Garment Upper body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in a cotton weave with pleats at the waist, a wide tie around the neck and concealed fastening at the front. Dropped shoulders and wide sleeves with small, buttoned cuffs."
795991002,795991,Flirty Boris Hoop,70,Earring,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal corkscrew hoop earrings. Diameter 3 cm.
665975002,665975,Verity V-neck,252,Sweater,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft rib knit in a short, slightly wider style with a V-neck, dropped shoulders and long sleeves."
734540002,734540,Brenda short,274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,5,Bright,2,Blue,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Shorts in a cotton weave with an adjustable elasticated waist, zip fly and press-stud, side pockets, welt back pockets and sewn-in turn-ups at the hems."
742024001,742024,Shanta Printed Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Short shorts in stretch cotton twill with an adjustable elasticated waist, zip fly and press-stud, front and back pockets and a lace trim at the hems."
664189001,664189,LF - Lotus Stripe Sockpack,302,Socks,Socks & Tights,1010017,Stripe,9,Black,4,Dark,5,Black,9020,Special Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,Striped 40 denier socks with elasticated tops.
791521001,791521,SID mittens,71,Gloves,Accessories,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Mittens in a soft wool rib knit with a jersey lining. Sizes 0-6M without thumbs.
675662030,675662,Robin 5pk Fancy,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
770504001,770504,MC Vermont fancy.,272,Trousers,Garment Lower body,1010026,Other structure,6,Light Grey,1,Dusty Light,12,Grey,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Tailored trousers in a sturdy textured weave with a zip fly and concealed hook-and-eye fastener. Side pockets, fake back pockets and straight-cut legs that taper to the hem with creases."
604349001,604349,DT Seal,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short imitation leather skirt with jetted front pockets, decorative seams at the front and a concealed zip in the side. Lined."
